id,flood_id,country,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,label,notes
127,11,,por,https://brasil.elpais.com/brasil/2019/02/05/deportes/1549384988_420975.html,Barcelona x Real Madrid: onde e como assistir as semifinais da Copa do Rei | Esportes | EL PAÍS Brasil,"Mais informações
Barcelona x Real Madrid se enfrentam nesta quarta-feira, 6 de fevereiro, às 18h (horário de Brasília), pela semifinal da Copa do Rei, no estádio Camp Nou, em Barcelona. No Brasil, a partida será transmitida pelo canal ESPN (tv fechada).
Com a presença de Lionel Messi em dúvida para a semifinal, Philippe Coutinho e Suárez devem ser os protagonistas do Barça, que venceu as últimas q",pipeline_no,1,0,
128,79,,por,http://www2.cemaden.gov.br/15092018-previsao-de-risco-geo-hidrologico/,15/09/2018 – Previsão de Risco Geo-Hidrológico – Cemaden,"Neste sábado (15/09/2018), o cenário de risco de eventos hidrológicos e/ou movimentos de massa para os municípios monitorados no Brasil é apresentado a seguir:
- Região Sudeste: São Paulo, Rio de Janeiro e Minas Gerais.
Há previsão de pancadas de chuva localizadas na porção central e leste do estado de São Paulo, sul de Minas Gerais e grande parte do estado do Rio de Janeiro. As pancadas de chuva ",pipeline_no,5,0,
129,101,,spa,https://www.lasillavacia.com/historias/silla-nacional/el-animo-de-los-colombianos-sigue-la-curva-del-covid/,El ánimo de los colombianos sigue la curva del covid,"Es la primera Gallup Poll después de la detención de Álvaro Uribe y la última antes del fin de la cuarentena.
La Gallup Poll, que mide el ánimo de los colombianos desde hace casi dos décadas, fue publicada ayer. Tiene la particularidad de ser la primera medición después de la detención de Álvaro Uribe y la última que se hace durante la cuarentena. Fue realizada entre el 22 y el 31 de agosto, en la",pipeline_no,1,0,
130,11,,por,https://g1.globo.com/am/amazonas/noticia/2020/03/14/blitz-constata-falta-de-alcool-em-gel-e-mascaras-em-estabelecimentos-de-manaus-orgaos-monitoram-precos.ghtml,Blitz constata falta de álcool em gel e máscaras em estabelecimentos de Manaus; órgãos monitoram preços | Amazonas | G1,"Fiscalização em farmárcias em Manaus — Foto: Marcelo Rabelo/ALE-AM
Uma fiscalização verificou a disponibilidade e a variação de preço dos álcoois em gel e 70% e de máscaras em estabelecimentos de Manaus. Em alguns locais, as equipes constataram falta dos produtos e fizeram orientações para reposição de estoques. Os produtos estão com grande demanda após o aumento do número de casos de coronavírus ",pipeline_no,1,0,
131,61,,spa,https://lamula.pe/2013/12/17/offsiptel/chillinfart/,Post: #OffSIPTEL,"#OffSIPTEL
Tres notas casi seguidas, cualquiera pensaría que no tengo vida.
Bueno, ha pasado un año desde la chiquita mandada a OSIPTEL tras multar a OLO por el chisme del ""4G"", ignorando por completo a Claro cuando hacía la misma trampa.
NdR: El cambio de Wordpress a otro formato de blog en La Mula hizo ))=333 las capturas, dejando solo las miniaturas. No problem, he acá el post original con las ",pipeline_no,1,0,
132,81,,eng,https://www.thebogotapost.com/festival-estereo-picnic-2023-a-look-back/51522/,Festival Estéreo Picnic 2023: A Look Back,"Festival Estéreo Picnic 2023 brought more than 100 artists, bands, and DJs to a rain-soaked field just outside Bogotá for four days of music (and mud). We were right there amongst the 135,000 revellers swept up in the ‘mundo distinto’ – here’s how it unfolded.
Festival Estéreo Picnic 2023 was the most ambitious event yet. Organisers amped up the diary to include a fourth day for the first time in ",pipeline_yes,1,0,
133,81,,spa,https://www.elcolombiano.com/antioquia/busqueda-urrao-continuan-rastreo-de-restos-de-victimas-del-siniestro-aereo-PD26349868,Continúan labores de búsqueda de los restos de las víctimas del siniestro aéreo en Urrao,"Las labores de búsqueda en el sitio donde se siniestró la aeronave el pasado miércoles, que dejó 10 personas muertas, no ha terminado, puesto que en las últimas horas los familiares de las víctimas solicitaron que continuaran para encontrar los restos que no fueron hallados durante el proceso de recuperación de los cadáveres.
Así lo confirmó el director del Dagran, Carlos Andrés Ríos, quien manife",pipeline_yes,2,0,
134,79,,por,https://www.diariodepernambuco.com.br/ultimas/2025/03/ato-reune-apoiadores-de-bolsonaro-em-boa-viagem.html,Ato reúne apoiadores de Bolsonaro em Boa Viagem em prol dos presos do 8 de Janeiro | Últimas: Diario de Pernambuco,"Ato
Ato reúne apoiadores de Bolsonaro em Boa Viagem em prol dos presos do 8 de Janeiro
Participantes também protestaram contra o governo do presidente Luiz Inácio Lula da Silva| Movimentação foi tranquila e não impediu fluxo de veículos na Avenida Boa Viagem (Francisco Silva/DP Foto) |
Na tarde deste domingo (16), apoiadores do ex-presidente Jair Bolsonaro se reuniram na Avenida Boa Viagem, na Zon",pipeline_yes,1,0,
135,11,,por,https://brasil.elpais.com/brasil/2019/03/14/politica/1552572906_734967.html,Ruas carregam Marielle como símbolo e cobram avanços na investigação | Brasil | EL PAÍS Brasil,"Mais informações
“Ver pessoas que abandonaram suas rotinas para estar aqui nessa homenagem é ter noção de que a coisa é muito maior”, dizia Luyara Franco, filha da vereadora Marielle Franco (PSOL), executada há exatamente um ano com o motorista Anderson Gomes. Luyara estava ao lado de sua tia, Anielle Franco, e de vários amigos, ativistas, artistas e coletivos num palco montado na Cinelândia, cent",pipeline_no,1,0,
136,79,,por,https://diariodonordeste.verdesmares.com.br/negocios/cearense-cialne-faz-oferta-para-comprar-granja-sao-jose-em-sao-paulo-1.3641499,"Cearense Cialne faz oferta para comprar Granja São José, em São Paulo  - Negócios - Diário do Nordeste","A cearense Companhia de Alimentos do Nordeste (Cialne), empresa no ramo da avicultura e pecuária desde 1966, negocia a compra da Granja São José, localizada em São Paulo. A informação foi confirmada pela companhia. O valor da oferta, contudo, não foi divulgado.
Em comunicado oficial, a Cialne informou apenas ter formalizado uma proposta vinculante com o objetivo de adquirir as operações da companh",pipeline_yes,1,0,
137,79,,por,https://diariodonordeste.verdesmares.com.br/entretenimento/zoeira/bia-miranda-da-a-luz-segunda-filha-e-gato-preto-explica-ausencia-em-parto-da-ex-mil-desculpas-1.3643635,"Bia Miranda dá à luz segunda filha, e Gato Preto explica ausência em parto da ex: 'Mil desculpas' - Zoeira - Diário do Nordeste","Bia Miranda dá à luz segunda filha, e Gato Preto explica ausência em parto da ex: 'Mil desculpas'
Falta do pai durante o nascimento da bebê foi criticada pela mãe de Bia, Jenny Miranda
A influenciadora Bia Miranda, de 21 anos, deu à luz sua segunda filha, Maysha, na noite dessa quarta-feira (24), no Rio de Janeiro, após oito meses de gestação. Prematura, a bebê permanecerá hospitalizada na Unidade",pipeline_yes,1,0,
138,61,,spa,https://sudaca.pe/noticia/emprende/nuevas-olas-mismas-respuestas/,"Nuevas olas, ¿mismas respuestas? | Sudaca - Periodismo libre y en profundidad","Janice Seinfeld es fundadora y presidenta del Directorio de Videnza Consultores
Muchos iniciamos el 2022 con el optimismo de estar acercándonos al final de la pandemia de la COVID-19. Luego de meses durísimos, fuimos testigos de avances científicos impresionantes que llevaron a la elaboración y producción de vacunas seguras y efectivas en menos de un año.
Según Our World in Data, a mayo de 2022 se",pipeline_no,1,0,
139,168,,eng,https://www.kqed.org/arts/13811475/playing-outside,Playing Outside | KQED,"Ten, fifteen, maybe twenty years from now, my daughter will wonder what her first birthday was like.
That’s when I’ll point to the sky, and tell her that it was graphite colored for the entire week prior to celebrating her first full trip around the sun. I’ll recall that as she mastered the art of walking and ran circles around our apartment, I questioned if was safe for her to simply be outside.
",pipeline_no,2,0,
140,11,,por,https://www.istoedinheiro.com.br/apagao-leva-governo-do-amapa-a-decretar-situacao-de-emergencia/,Apagão leva governo do Amapá a decretar situação de emergência,"Apagão leva governo do Amapá a decretar situação de emergência
O governo do Amapá decretou situação de emergência devido ao apagão que deixou ao menos 13 cidades às escuras desde a noite de terça-feira (3). Em nota, o Ministério de Minas e Energia informou que 14 dos 16 municípios amapaenses foram afetados pela falta de energia elétrica.
“Assinamos o decreto de situação de emergência pactuado em c",pipeline_yes,1,0,
141,11,,por,https://diariodabaixada.com.br/governo-do-maranhao-publica-edital-de-licitacao-para-o-servico-de-ferryboat/,GOVERNO DO MARANHÃO PUBLICA EDITAL DE LICITAÇÃO PARA O SERVIÇO DE FERRYBOAT – Diário da Baixada,"O Governo do Maranhão, através da Agência Estadual de Mobilidade Urbana e Serviços Públicos (MOB), publicou edital de licitação para… [ … ]
O Governo do Maranhão, através da Agência Estadual de Mobilidade Urbana e Serviços Públicos (MOB), publicou edital de licitação para a concessão do serviço público de transporte aquaviário intermunicipal (ferryboat) para a realização da travessia entre São Luí",pipeline_yes,1,0,
142,79,,por,https://www.ibahia.com/diversao/musica/lady-gaga-surpreende-e-agradece-a-brasileiros-apos-quebrar-recorde-338875,Lady Gaga surpreende e agradece a brasileiros após quebrar recorde,"A cantora Lady Gaga, 39 anos, agradeceu aos fãs brasileiros após o megashow realizado na noite do último sábado (3), na Praia de Copacabana, no Rio de Janeiro. O evento entrou para a história ao reunir cerca de 2,1 milhões de pessoas na orla carioca, segundo a Riotur. A marca superou o público do megashow de Madonna no ano passado, que contou com 1,6 milhão de fãs presentes. A apresentação de sába",pipeline_yes,1,0,
143,258,,spa,https://www.elfinancierocr.com/ef-de-la-manana/los-cultivos-que-alimentan-a-costa-rica-y-un/IDL56OFQFVEXBKEMRSIR6SCN7E/story/,Los cultivos que alimentan a Costa Rica (y un vistazo a la producción forestal) | El Financiero,"Buenos días. En dos días los diputados aprobaron dos leyes de mucho interés. En un caso, para empresas que generan ganancias en el extranjero con recursos obtenidos en Costa Rica. En el otro, para quienes tienen vehículos.
Al proyecto de modificación al impuesto de la renta para lograr la exclusión de Costa Rica de la lista de países no cooperantes en materia fiscal de la Unión Europea, que recibi",pipeline_no,1,0,
144,15,,spa,https://www.cibercuba.com/noticias/2013/04/01/jaime-ortega-arremete-contra-la-violencia-en-su-sermon-de-viernes-santo,Jaime Ortega arremete contra la violencia en su sermón de Viernes Santo,"Este artículo es de hace 8 años
El cardenal Jaime Ortega arremetió este viernes contra la violencia y la venganza en un sermón de Viernes Santo transmitido en directo por la televisión oficial, en el que se refirió en concreto a la situación de la guerra en Siria, reporta EFE.
""Quienes tratan de vencer la violencia con más violencia, hacen que el ser humano se convierta en una fiera, y que la guer",pipeline_no,1,0,
145,79,,por,https://www.folhape.com.br/economia/vendas-de-veiculos-caem-385-em-janeiro-aponta-anfavea/214865/,"Vendas de veículos caem 38,5% em janeiro, aponta Anfavea - Folha PE","A Associação Nacional de Fabricantes de Veículos Automotores (Anfavea) anunciou que, em janeiro deste ano, foram vendidos 126,5 mil veículos, o que representa uma queda de 38,5% em comparação a dezembro do ano passado. Na comparação com janeiro do ano passado, a retração foi de 26,1,5%.
Ao divulgar os dados nesta segunda-feira (7), o presidente da Anfavea, Luiz Carlos Moraes, considerou a queda co",pipeline_yes,1,0,
146,61,,spa,https://www.idl-reporteros.pe/alianza-investigativa-sombra-crimen-america/,Alianza Investigativa – A la sombra del crimen en las Américas – IDL,"Alianza Investigativa – A la sombra del crimen en las Américas – IDL

ALIANZAS INVESTIGATIVAS
A LA SOMBRA DEL CRIMEN EN LAS AMERICAS

Crimen Organizado

Desplazados por el crimen

El brutal efecto de depredación y desplazamiento del crimen organizado sobre los pueblos más afectados por la violencia mafiosa en América Latina.

por
Milagros Salazar
3 octubre 2012

ÚLTIMAS PUBLICACIONES

Periodismo y",pipeline_no,1,0,
147,79,,por,http://www2.cemaden.gov.br/estrutura-fisica-e-organizacional-do-cemaden/,Estrutura física e organizacional do Cemaden – Cemaden,"O Cemaden iniciou sua operação em regime ininterrupto, 24 horas por dia, no dia 02 de dezembro de 2011, em instalações cedidas pelo Instituto Nacional de Pesquisas Espaciais (Inpe), também vinculado ao MCTI, no município de Cachoeira Paulista/SP.
Em dezembro de 2011, foi inaugurada a Sala de Situação do Cemaden, com capacidade para 25 especialistas, que dispõe de videowall, gabinete de crise com s",pipeline_no,2,0,
148,250,,eng,https://theintercept.com/2016/01/20/cia-director-john-brennan-visits-egypt-amid-sisi-crackdown/,CIA Director Visits Egypt Amid Crackdown,"CIA DIRECTOR JOHN BRENNAN wrapped up a two-day visit to Cairo this week where he held meetings with Egyptian President Abdel Fattah el-Sisi and security officials to discuss regional developments and terrorism.
Brennan, a 25-year CIA veteran who has played a role backing some of the most controversial post-9/11 policies, lauded the strategic relations between Egypt and the United States and emphas",pipeline_no,1,0,
149,79,,por,https://www.gazetaweb.com/noticias/brasil/influencers-disparam-rojoes-contra-mata-no-rio-e-devastam-45-mil-m-808058,Influencers disparam rojões contra mata no Rio e devastam 45 mil m²,"A Polícia Civil do RJ e o Instituto Estadual do Ambiente (Inea) iniciaram nesta sexta-feira (14) uma operação contra os autores de um incêndio florestal que devastou 45 mil m² de Mata Atlântica (o equivalente a 4 campos de futebol) na Prainha, na Zona Oeste do Rio de Janeiro, uma área de preservação ambiental. Os agentes saíram para cumprir 4 mandados de buscas e apreensão.
Segundo as investigaçõe",pipeline_yes,1,0,
150,11,,por,https://g1.globo.com/ac/acre/noticia/2021/03/04/rio-branco-comeca-a-vacinar-idosos-com-mais-de-72-anos-contra-covid-19-veja-locais-de-vacinacao.ghtml,Rio Branco começa a vacinar idosos com mais de 72 anos contra Covid-19: veja locais de vacinação | Acre | G1,"Rio Branco começa a vacinar idosos com mais de 72 anos contra Covid-19 — Foto: Ana Paula Xavier/Rede Amazônica
A prefeitura de Rio Branco avançou mais uma faixa etária para imunização contra a Covid-19. Agora, os idosos com 72 anos ou mais já podem receber a vacina em um dos seis pontos de vacinação da capital acreana.
A imunização do novo grupo etário foi anunciada pela Prefeitura de Rio Branco n",pipeline_yes,2,0,
151,11,,por,https://www.poder360.com.br/congresso/comissao-da-reforma-tributaria-volta-semana-que-vem-diz-presidente-do-grupo/,"Comissão da reforma tributária volta semana que vem, diz presidente do grupo | Poder360","O presidente da comissão mista que analisa a reforma tributária no Congresso, senador Roberto Rocha (PSDB-MA), disse nesta 4ª feira (22.jul.2020) que o colegiado retomará os trabalhos nos próximos dias. O grupo teve as atividades interrompidas por causa da pandemia.
Existe uma proposta de reforma tributária da Câmara e outra do Senado. A comissão serve para aproximar as ideias de deputados e senad",pipeline_no,1,0,
152,34,,spa,https://www.eltiempo.com/archivo/documento/CMS-13050809,Benjamin Britten (1913-1976 ) / Opinión - Archivo Digital de Noticias de Colombia y el Mundo desde 1.990 - eltiempo.com,"Representada la gloriosa tradición musical inglesa del Siglo XV, en compositores como William Byrd y Orlando Gibbons, y prosperando su consolidación en el Siglo XVI con el mecenazgo de los Estuardo a su regreso al poder y con la presencia de Henry Purcell, “…aquel proceso se interrumpió debido a la tempranísima muerte de Purcell a los 36 años de edad, para entrar el país, posteriormente, en un let",pipeline_no,1,0,
153,160,,spa,https://elpueblo.com.pe/candia-hara-obras-de-500-millones-en-3-anos/,Candia hará obras de 500 millones en 3 años - El Pueblo,"Candia hará obras de 500 millones en 3 años
Candia defendió su gestión con anuncios de nuevas obras para el 2020. Volvió a reiterar que no cometió delito ante sentencia judicial.
“Se ha tenido muchos aciertos, pero también tenemos que hacernos autocríticas. Todo lo que se ha hecho en el año ha sido un trabajo planificado estratégico desde mi postulación. Manejar una ciudad no es un tema fácil, per",pipeline_yes,1,0,
154,79,,por,http://www2.cemaden.gov.br/27032018-previsao-de-risco-geo-hidrologico/,27/03/2018 – Previsão de Risco Geo-Hidrológico – Cemaden,"Nesta terça-feira (27/03), o cenário de risco de eventos hidrológicos e/ou movimentos de massa para os municípios monitorados no Brasil é apresentado a seguir:
- Região Nordeste: Maranhão, Piauí, Bahia, Paraíba e Rio Grande do Norte.
A previsão meteorológica indica condições para pancadas de chuva de intensidade moderada, principalmente a tarde, com acumulados significativos, no leste do Maranhão,",pipeline_no,6,0,
155,11,,por,https://www.brasildefato.com.br/2018/09/05/reparacao-de-danos-da-tragedia-de-mariana-ainda-e-insuficiente/,Reparação de danos da tragédia de Mariana ainda é | Direitos Humanos,"Criada para reparar danos sociais, econômicos e ambientais decorrentes da avalanche de lama que atingiu milhares de pessoas em Minas Gerais e Espírito Santo, fruto do rompimento da barragem de Fundão, a Fundação Renova é criticada de forma contundente pelos atingidos pela tragédia de Mariana (MG). Nesta quarta-feira (5), completam-se dois anos e dez meses do rompimento da barragem.
A Renova foi fu",pipeline_yes,5,0,
156,11,,spa,https://www.brasildefato.com.br/2018/03/20/brasil-or-mujeres-ocupan-la-sede-de-nestle-contra-la-privatizacion-de-las-aguas/,Brasil | Mujeres ocupan la sede de Nestlé contra la | Español,"La sede de Nestlé en São Lourenço, sur de Minas Gerais, fue ocupada por 600 mujeres sin tierra a las 6 de la mañana de este martes (20). Las mujeres, que siguen en la Jornada Nacional de Luchas, denuncian la entrega de las aguas a las corporaciones internacionales, conducida a pasos agigantados por el gobierno golpista de Michel Temer. Ellas alertan a las negociaciones que ocurren en este momento ",pipeline_no,1,0,
157,228,,spa,https://www.chiapasparalelo.com/noticias/chiapas/2020/11/emiten-declaratoria-de-emergencia-para-8-municipios-por-inundaciones/,Emiten declaratoria de emergencia para 8 municipios por inundaciones | Chiapasparalelo,"Emiten declaratoria de emergencia para 8 municipios por inundaciones
*Protección Civil del Estado rectificó la cifra de muertos y mencionó que son 20 y no 22 las personas fallecidas por las fuertes lluvias.
La Coordinación Nacional de Protección Civil (CNPC) emitió el día de hoy 09 de noviembre, la Declaratoria de Emergencia en Chiapas, para los municipios de Ocosingo, Ostuacán, Pichucalco, Salto ",pipeline_no,6,1,
158,79,,por,"https://www.em.com.br/app/noticia/cultura/2020/08/24/interna_cultura,1178671/album-iconico-de-marku-ribas-e-relancado.shtml",Álbum icônico de Marku Ribas é relançado - Cultura - Estado de Minas,"Considerado um dos “arquitetos” da música brasileira, Marku Ribas (1947-2013) terá um dos seus melhores álbuns relançado pela revista Noize. O icônico LP independente, que leva o nome do artista, foi lançado em 1983 e teve pouca distribuição, tornando-se uma raridade, mas que deve fazer parte de qualquer discoteca. Gravado no Rio de Janeiro, o disco traz participações de nomes importantes, como o ",pipeline_yes,1,0,
159,253,,spa,http://www.elfinancierocr.com/finanzas/tarjetas_de_credito-Visa-PIB_0_248975101.html,Pagos electrónicos aportaron $983.000 millones al PIB mundial en últimos cuatro años  - El Financiero,"El uso de pagos electrónicos contribuyó a aumentar el crecimiento económico mundial en $983.000 millones entre el 2008 y 2012, según demostró un estudio realizado por la empresa especializada en predicciones económicas Moody’s Analytics a solicitud de Visa.
El documento apunta hacia un incremento creciente en el uso de pagos electrónicos -como el uso de tarjetas de crédito, o dinero y cheques elec",pipeline_no,1,0,
160,250,,eng,https://theintercept.com/2016/03/16/u-s-airstrike-on-isis-in-libya-killed-serbian-diplomats/,Evidence Mounts That U.S. Airstrike on ISIS in Libya Killed Serbian Diplomats,"DESPITE PENTAGON EVASIONS, evidence is mounting that a U.S. airstrike against an ISIS training camp in Libya last month killed two Serbian diplomats who were being held at the site. The Pentagon erroneously believed that no civilians were at the camp at the time of the attack, according to Serbian and Libyan officials interviewed by The Intercept.
The diplomats, who were staffers at the Serbian Em",pipeline_no,1,0,
161,79,,por,https://bhaz.com.br/noticias/coronavirus/covid-19-brasil-deve-abandonar-estado-de-emergencia-nas-proximas-semanas-diz-saude/,Covid-19: Brasil deve abandonar estado de emergência em breve,"O ministro da Saúde, Marcelo Queiroga, e o secretário de Saúde de Minas Gerais, Fábio Baccheretti, comentaram sobre as ações governamentais direcionadas à Covid-19 no Brasil. Em coletiva de imprensa na manhã desta sexta-feira (18), na Cidade Administrativa, os líderes acenaram que a doença deve abandonar o status de emergência no país já nas próximas semanas.
Questionado sobre o tema, Queiroga dis",pipeline_yes,1,0,
162,79,,por,"https://www20.opovo.com.br/app/opovo/paginasazuis/2012/01/16/noticiasjornalpaginasazuis,2374267/detetive-do-universo.shtml",Detetive  do universo | Páginas Azuis | O POVO Online,"Dificilmente você vai ouvir de um menino que ele quer ser um físico quando crescer. Mas com um pai estudioso da área e várias idas aos laboratórios da Universidade Federal do Ceará para acompanhá-lo, Claudio Lenz César virou cientista e o terceiro filho de Homero e Hulda Lenz na Física.
Com pouca memória, revela, nunca gostou das matérias de decoreba. Ex-aluno e ex-professor da antiga Escola Técni",pipeline_no,1,0,
163,150,,spa,https://www.repretel.com/noticia/que-paso-con-el-coronavirus-en-peru-el-pais-que-parecio-hacer-todo-bien-pero-le-salio-todo-mal/,¿Qué pasó con el coronavirus en Perú?: el país que pareció hacer todo bien pero le salió todo mal - Repretel,"¿Qué pasó con el coronavirus en Perú?: el país que pareció hacer todo bien pero le salió todo mal
El gobierno reaccionó con celeridad, pero las medidas no pudieron ocultar un trasfondo ideal para la propagación de la pandemia.
Fue el primer país de la región en imponer la cuarentena (una de las más estrictas del mundo), cuando había menos de 100 casos, y esas medidas fueron alabadas por expertos e",pipeline_no,3,0,
164,81,,spa,https://www.larepublica.co/analisis/gustavo-moreno-montalvo-2565659/urge-revisar-el-sistema-pensional-2581930,Urge revisar el sistema pensional,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
En Colombia conviven el régimen de prima media con solidaridad, antes a cargo del ISS y hoy de Colpensiones, con subsidio público, y el de ahorro individual. El primero es insostenible desde la perspectiva financiera, pero aún más grave es lo injusto del asunto: casi tres cuartas partes del subsidio llega al 40% de",pipeline_yes,1,0,
165,151,,spa,https://www.miambiente.gob.pa/comite-de-cuencas-hidrograficas-siembra-200-plantones-en-naciente-de-rio-david/,COMITÉ DE CUENCAS HIDROGRÁFICAS SIEMBRA 200 PLANTONES EN NACIENTE DE RÍO DAVID – MiAmbiente,"El Comité de Cuencas Hidrográficas río Chiriquí plantó 200 árboles maderables, frutales y de protección de fuentes de agua, en el naciente del río David.
Esta fuente de agua ubicada en la comunidad de Banco de Palmira en el corregimiento de Rovira, distrito de Dolega, abastece de un 60 % de agua cruda a la planta potabilizadora de David.
“Somos los responsables de la conservación de las nacientes ",pipeline_yes,1,0,
166,83,,spa,https://www.elfinanciero.com.mx/bloomberg/2025/08/18/por-que-omar-garcia-harfuch-es-el-mejor-interlocutor-de-las-negociaciones-de-mexico-con-eu/,¿Por qué Omar García Harfuch es el mejor interlocutor de las negociaciones de México con EU? – El Financiero,"Con el corazón palpitante, Omar García Harfuch se agazapó dentro de una camioneta blindada mientras asesinos encapuchados abrían fuego en uno de los barrios más ricos de la Ciudad de México, justo cuando amanecía una mañana de 2020.
Las balas le atravesaron la clavícula, el brazo y la rodilla. Dos guardaespaldas estaban ensangrentados y pronto morirían. García Harfuch tomó uno de sus fusiles y com",pipeline_no,1,0,
167,79,,por,http://www2.cemaden.gov.br/estacoes-hidrologicas/,Estações hidrológicas – Cemaden,"Projeto Estações Hidrológicas
A partir do Projeto “Desenvolvimento de Sistema de Previsão de Enxurradas, Inundações e Movimentos de Massa em Encostas para Prevenção de Desastres Naturais”, que conta com financiamento do CNPq para a aquisição de 115 estações hidrológicas, o Cemaden adquiriu mais 186 plataformas de coleta de dados hidrológicos (PCDHidro) para composição da rede de monitoramento remo",pipeline_yes,11,0,
168,79,,por,https://www.folhape.com.br/cultura/ze-celso-quadro-de-saude-se-agrava-com-inicio-de-insuficiencia-renal/279034/,"Zé Celso: quadro de saúde se agrava, com início de insuficiência renal - Folha PE","Leia também
• Amiga de Zé Celso diz que seu estado de saúde é grave, mas estável
• Cãozinho Nagô também foi vítima do incêndio que atingiu casa do diretor e dramaturgo Zé Celso
• Zé Celso: entenda os graves riscos de uma queimadura no corpo
Internado na UTI do Hospital das Clínicas de São Paulo desde ontem, terça-feira, com queimaduras graves no corpo, José Celso Martinez, de 86 anos, tem o quadro",pipeline_yes,1,0,
169,42,,eng,https://www.cbc.ca/news/canada/british-columbia/motorcycle-washed-up-in-b-c-may-be-japanese-tsunami-debris-1.1237580,Motorcycle washed up in B.C. may be Japanese tsunami debris | CBC News,"Motorcycle washed up in B.C. may be Japanese tsunami debris
An estimated 1.5 million tonnes of flotsam believed to be headed to Canada
A beachcomber on British Columbia's Haida Gwaii islands has discovered what may be the first piece of debris from the Japanese tsunami to arrive in Canada.
Peter Mark was riding his ATV, exploring an isolated beach on Graham Island on April 18, when he made a spect",pipeline_yes,1,0,
170,255,,eng,http://www.idahostatejournal.com/news/local/article_ad95f3de-f386-11e1-bf41-001a4bcf887a.html,Three people fatally electrocuted in Bingham County canal | Local | idahostatejournal.com,"BLACKFOOT – A tragic accident involving an electrically charged canal has claimed the lives of an Idaho State University track coach and two would-be rescuers Thursday night north of the Groveland area. Killed were Jackie Poulson, 31, Michael Lance Hicks, 41, and Preston Keith Tarpley, 49, all from the Blackfoot area.
According to the Bingham County Sheriff's Office, it received emergency call abo",pipeline_no,1,0,
171,79,,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/guaiba-volta-a-encher-rapidamente-e-nivel-supera-a-barreira-dos-5m.html,Diario de Pernambuco - Rumo aos 200 anos,"Guaíba volta a encher rapidamente e nível supera a barreira dos 5m
Às 14h45 desta segunda-feira (13), o nível do Guaíba atingiu 5 metros e um centímetro
Publicado: 13/05/2024 às 16:42
Ruas alagadas no bairro Ipanema, em Porto Alegre, com as águas do Guaíba/foto: Anselmo Cunha/AFP
Uma nova medição feita no Guaíba, em Porto Alegre, mostra que o nível das águas superou a barreira dos 5m. Às 14h45 des",pipeline_yes,6,1,
172,79,,por,http://www2.cemaden.gov.br/16112017-previsao-de-risco-geo-hidrologico/,16/11/2017 – Previsão de Risco Geo-Hidrológico – Cemaden,"Nesta quinta-feira (16/11), o cenário de risco de eventos de inundação e/ou movimentos de massa para o Brasil é apresentado a seguir:
- Região Nordeste: Bahia.
Há previsão de pancadas de chuva de intensidade moderada na região do Recôncavo Baiano e sul da Bahia, no entanto é BAIXA a possibilidade de abertura de alertas de risco geo-hidrológicos.
- Região Sul: Rio Grande do Sul e Santa Catarina.
A ",pipeline_no,5,0,
173,11,,por,https://www.cartacapital.com.br/opiniao/1-ano-do-corte-de-weintraub-balburdia-e-o-governo-bolsonaro/,1 ano do corte de Weintraub: balbúrdia é o governo Bolsonaro - CartaCapital,"Há exatamente um ano, em 30 de abril de 2019, o ministro da educação Abraham Weintraub anunciou o corte de 30% nas verbas de três universidades federais: a Universidade Federal Fluminense (UFF), a Universidade Federal da Bahia (UFBA) e a Universidade de Brasília (UnB). A informação sozinha já causa indignação, porém as coisas ficaram muito piores quando o ato foi justificado.
“Universidades que, e",pipeline_yes,1,0,
174,81,,spa,https://www.larepublica.co/analisis/guillermo-caez-gomez-500127/al-cesar-lo-que-es-del-cesar-3587252,Al César lo que es del César,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
En los últimos días, el Fondo Monetario Internacional (FMI) destacó el crecimiento de la economía colombiana y anunció -con algunas reservas- su respaldo a las reformas propuestas por el gobierno del presidente Petro. Sin duda alguna, este espaldarazo es una buena noticia para el país, pues tal vez internamente en ",pipeline_yes,1,0,
175,11,,por,https://www.brasildefato.com.br/2016/05/06/onda-de-ocupacoes-demonstra-fracasso-do-governo-alckmin-em-dialogar-diz-oab,Onda de ocupações demonstra fracasso do governo Alckmin em | Geral,"A onda de ocupações de instituições públicas pelos estudantes secundaristas – que foram iniciadas no ano passado em escolas estaduais e que hoje se espalham por escolas técnicas, órgãos administrativos e até legislativos – demonstram o fracasso do governo de Geraldo Alckmin (PSDB) em dialogar com os estudantes, segundo o presidente da Comissão de Direito Educacional e Políticas Públicas em Educaçã",pipeline_no,1,0,
