doc_id,url,page_title,text_snippet,label,flood_id,pub_date
e2e95365-5d8a-4779-ba72-e3229bf268d0,https://www.kare11.com/article/news/verify/coronavirus-verify/covid-19-booster-shot-fully-vaccinated-eligible-starting-september/536-9f5af0c6-ef8f-46c9-a2ac-0bfe0f91f543,"Am I eligible for COVID booster shot? Yes, you are now | kare11.com","UPDATE (11/19/21): On Nov. 19, the FDA authorized COVID-19 booster shots for all individuals 18 and older. The story below appears as originally published.
On Aug. 13, the FDA authorized an additional COVID-19 dose for immunocompromised people who received either the Pfizer or Moderna mRNA vaccines in an effort to help boost their immune responses to the COVID-19 virus as the highly transmissible delta variant spreads across the United States.
Health officials told VERIFY that additional dose is",0,22,2026-05-11
0b3184e6-ccb3-4911-b6dc-44a2277d6f17,https://www.ksl.com/article/1936180/university-of-utah-celebrates-as-professor-wins-nobel-prize,University of Utah Celebrates as Professor Wins Nobel Prize | KSL.com,"Estimated read time: 4-5 minutes
This archived news story is available only for your personal, non-commercial use. Information in the story may be outdated or superseded by additional information. Reading or replaying the story in its archived form does not constitute a republication of the story.
AP Photo/Douglas C. Pizac
Ed Yeates Reporting
The international spotlight fell on Utah in a big way Monday! A University of Utah researcher was awakened in the wee hours of the morning by a phone call ",0,22,2026-05-11
130a8a2f-29de-4141-a4e1-6e2ac4653baf,https://kstp.com/minnesota-news/recent-rainfall-helps-improve-greenwood-fire-conditions-northern-minnesota-wildfires/6221719/,Recent rainfall improves Greenwood Fire conditions | KSTP.com,"Photo: KSTP.
Photo: KSTP.
After a weekend where heavy rainfall was seen in spots across Minnesota, the Greenwood Fire's condition in the Superior National Forest has improved, according to the United States Forest Service.
Significant rainfall of 1½ to 2 inches over the fire area on Friday and Saturday helped crews improve firelines, extinguishing hot embers along the fire's edge. As of Monday, the fire's size has remained the same, ranging at 25,991 acres (or over 40 square miles). The fire is ",0,22,2021-08-30
640d4c77-c7ae-4ad0-9330-74125a822d0c,https://www.wsfa.com/2020/04/20/damage-reports-coming-south-alabama-storms/,"1 dead, widespread damage in south Alabama after overnight storms","1 dead, widespread damage in south Alabama after overnight storms
MONTGOMERY, Ala. (WSFA) - Damage assessments and cleanup operations are underway across multiple south Alabama counties after severe weather, including a possible tornado, swept across the state Sunday night.
Multiple counties are reporting damage including Pike, Covington, Coffee, Houston, Henry and Barbour counties.
This story focuses on damage from Sunday evening. For information on Sunday morning’s storms and damage, CLICK HER",0,22,2020-04-21
148e855e-06ce-433d-a7e0-e59962228ca6,https://www.wsmv.com/news/us_world_news/actress-lili-bernard-files-lawsuit-against-bill-cosby-alleging-he-drugged-and-raped-her/article_da37fd7e-8ae7-5869-9ea2-463ec0bc1b4b.html,Actress Lili Bernard files lawsuit against Bill Cosby alleging he drugged and raped her | US World News | wsmv.com,"(CNN) -- Actress Lili Bernard filed a lawsuit against Bill Cosby on Thursday, alleging he drugged and raped her in Atlantic City in or around August 1990, according to court documents.
In her lawsuit, Bernard alleges that she met the comedian on the set of ""The Cosby Show"" and that in July 1990 he offered to be a mentor for her acting career. It adds that Cosby asked her detailed questions about her life and told her he would view her as if she were his own daughter, and warned her of ""the sexua",0,22,2021-10-14
b6a3a20c-c5ca-479d-b0ba-4aead11b238e,https://www.tmj4.com/decodedc/2016-election-roundup-nothing-is-certain-in-this-year-of-uncertainty,2016 election roundup: Nothing is certain,"If this were a remotely normal election year, it would be over.
All of the data now points to a landslide victory for Hillary Clinton.
Unpredictable, however, has beaten predictable all year. The predictors are paranoid, as well they should be. The most unpredictable variable of all —Donald Trump — has been spinning into a deeper and deeper hole, but that doesn’t mean he’ll stay there.
The RealClearPolitics average of national polls gives Clinton a 6.2-point lead head-to-head against Trump and a",0,22,2016-10-14
a5014171-7897-42dd-af98-0178737710b1,https://www.politico.com/agenda/story/2018/01/12/the-real-people-behind-trumps-shithole-comment-000618/,The real people behind Trump's 'shithole' comment,"When word leaked out of President Donald Trump’s reference to “shithole countries” in a meeting with lawmakers this week, it immediately swamped news coverage of immigration, giving a racially tinged spin to an issue that was already loaded politically. It also crowded out discussion of a real decision he made earlier this week that affects real people.
Earlier this week, the Department of Homeland Security announced that it was revoking a special immigration status for some 200,000 Salvadorans ",0,22,2018-01-12
08b36699-d0b2-49be-9886-55d6e2c84fda,https://www.foxnews.com/auto/gm-ceo-barra-coronavirus-autonomous-electric-car-plans,GM CEO Mary Barra says the coronavirus hasn't sidelined autonomous and electric car plans | Fox News,"The coronavirus hasn’t sidelined General Motors self-driving car plans.
Speaking during a ""fireside chat"" hosted by the Automotive Press Association, GM CEO Mary Barra said development on the automaker’s Cruise Origin autonomous ride-hailing vehicle has continued in recent months and that it is on track to launch a public service soon.
“It will be quicker than most people think right now, based on the technology advancements I’m seeing with the team,” Barra said, without offering a firm date.
Th",0,22,2020-06-16
edaa6916-3775-4304-9256-4fac9eddfb03,https://www.ajc.com/news/opinion/opinion-great-reporting-editing-yields-great-story/KLJlqgQnv02Sf1q2balDML/,"Opinion: Great reporting, editing yields great story","When she joined us for our writing initiative last year, we let Winburn take proposals from reporters and choose the stories to work on. One of her choices was a proposal by reporter Joshua Sharpe, who wanted to dig into a 35-year-old murder case in South Georgia that had resulted in a conviction two decades ago. The shooting of a beloved couple while they attended a mission meeting at Rising Daughter Baptist Church in Camden County had been investigated off and on for more than three decades. I",0,22,2020-05-24
0bf33082-588b-4a22-b2fe-fbdfdccbc201,https://www.tampabay.com/sports/bucs/2021/02/06/dog-lovers-football-fans-gather-to-support-veterans-ahead-of-super-bowl-55/,Dog lovers stroll through Tampa to support veterans before Super Bowl 55,"TAMPA — After being medically discharged from the Marines following an injury in 2004, BJ Ganem went through a divorce, bankruptcy and a growing drinking problem, what he describes as some of the most difficult parts of his life.
Through it all, one thing kept him going before he eventually turned his life around: adopting Dozer, an Olde English Bulldogge puppy.
“In the darkest moment, I knew that if I did anything desperate, nobody would want that dumb dog,” Ganem told the crowd.
His own experi",0,22,2021-02-06
52dfa371-036c-4da4-a3e6-bae5f95812ca,https://www.wpxi.com/news/top-stories/duquesne-university-football-player-dies-after-falling-16-floors-from-residence-hall/847091839/,Duquesne University football player dies after falling 16 floors from residence hall – WPXI,"PITTSBURGH — A Duquesne University football player died after he fell from a 16th-floor window in a residence hall Thursday night, officials said.
Duquesne University President Ken Gormley identified the man as Marquis Brown, a junior in the McAnulty College of Liberal Arts from Washington, D.C.
Pittsburgh police were called about 10:30 p.m. to Brottier Hall, where campus police had responded to an altercation on the 16th floor. As campus police were on scene, Brown fell out of a window, police ",0,22,2018-10-05
fccda430-bf3d-4efa-a98a-c785f9212a93,https://kstp.com/coronavirus/covid-19-and-pregnancy-women-regret-not-getting-the-vaccine/6274305/?cat=1,COVID-19 and pregnancy: Women regret not getting the vaccine | KSTP.com,"Photo: AP Photo/Kim Chandler.
Photo: AP Photo/Kim Chandler.
The Associated Press
Updated: October 19, 2021 01:47 PM
Created: October 19, 2021 01:42 PM
Sometimes when she's feeding her infant daughter, Amanda Harrison is overcome with emotion and has to wipe away tears of gratitude. She is lucky to be here, holding her baby.
Harrison was 29 weeks pregnant and unvaccinated when she got sick with COVID-19 in August. Her symptoms were mild at first, but she suddenly felt like she couldn't breathe. L",0,22,2021-10-19
f7a55201-d3f7-48e7-9b6c-6e8edab37116,https://www.kuow.org/stories/big-floods-a-dress-rehearsal-for-a-hotter-climate,KUOW - Big Northwest floods a ‘dress rehearsal’ for a hotter climate,"Big Northwest floods a ‘dress rehearsal’ for a hotter climate
This week’s intense rainfall and flooding in northwestern Washington state and British Columbia offer a glimpse into the future, climate scientists say.
An atmospheric river – a massive conveyor belt of moisture from the subtropical Pacific Ocean – funneled a month’s worth of rain onto Whatcom County and southern British Columbia in a day or two.
Climate scientists say the Northwest should expect and prepare for more of the same, and ",1,22,2021-11-18
000c8bee-2e00-4d78-a66f-cf9b3ef71de5,https://www.nbc12.com/2020/03/24/be-careful-when-you-donate-money-toward-coronavirus-causes/,Be careful when you donate money toward coronavirus causes,"Be careful when you donate money toward coronavirus causes
Charity Scam warning
RICHMOND, Va. (WWBT) - A lot of us are wondering how we can help during this crisis. Donating to a charity is a great way to do this, but you also have to be really careful. Experts and federal agencies are all sending out alerts about pop-up, FAKE, charities.
Here’s how to keep people from taking advantage of your generosity. If there’s a hurricane or a tornado, or yes, a pandemic like coronavirus, we feel compelled",0,22,2020-03-25
4913e4d0-1d04-4f0c-8a0e-0c32c8f7fe6f,https://www.wcnc.com/article/news/health/coronavirus/vaccine/cdc-panel-mixing-matching-covid-vaccines-moderna-johnson-and-johnson/507-c01adb49-1349-4c99-b8db-1b20caad6537,"Moderna, J&J vaccine boosters OK'd by CDC panel | wcnc.com","WASHINGTON — Millions more Americans can get a COVID-19 booster and choose a different company’s vaccine for that next shot, federal health officials said Thursday.
Certain people who received Pfizer vaccinations months ago already are eligible for a booster and now the Centers for Disease Control and Prevention says specific Moderna and Johnson & Johnson recipients qualify, too. And in a bigger change, the agency is allowing the flexibility of “mixing and matching"" that extra dose regardless of",0,22,2026-05-11
e3b23a71-8f15-4098-a68b-e7b585fc3fea,https://insideclimatenews.org/news/13042020/great-barrier-reef-coral-bleaching-great-ocean-global-warming/,Latest Bleaching of Great Barrier Reef Underscores Global Coral Crisis - Inside Climate News,"Coral reef bleaching has become more widespread, frequent and lethal in the last two decades, draining the color and life out of underwater coral gardens around the planet and leaving behind huge swaths of sea bottom spiked with ghostly reef skeletons.
Throughout the 2000s, grim reports of crumbling, pale corals multiplied, arriving from remote South Pacific atolls, the Indian Ocean, the Red Sea and, once again this year, from Australia’s Great Barrier Reef, where the overheated Pacific Ocean sc",0,22,2020-04-13
7f78da97-79db-45e2-81c0-8f22bf324b7f,https://buffalonews.com/news/local/government-and-politics/india-walton-campaign-stirs-up-interest-from-afar-among-liberal-democrats-and-socialists/article_c197c5ea-db41-11eb-9bb2-b3e1ec35cafe.html,India Walton campaign stirs up interest from afar among liberal Democrats and socialists | Buffalo Politics News | buffalonews.com,"ALBANY – On primary night on June 22, Democratic insiders in the five boroughs of New York City were anxiously awaiting returns from crucial campaign contests for mayor of New York and City Council posts.
Not Queens resident Zohran Mamdani, or many other left-leaning Democratic insurgents like him who are among a new breed of activists occupying the furthest left of an already leftward-leaning party in the Empire State.
Instead, their eyes, as self-identified Democratic socialists, were watching",0,22,2021-07-06
c56d874c-a81f-4fa1-b87a-91287a2fdbf0,https://www.opb.org/article/2021/11/25/1-wa-county-s-flood-losses-could-hit-50m-more-rain-coming/,Northwest Washington flood losses could hit $50M; more rain coming - OPB,"Damages from flooding last week in Northwest Washington’s Whatcom County could reach as high as $50 million, officials said, as forecasters warn that multiple “atmospheric rivers” may drench the Pacific Northwest in the coming days.
The Bellingham Herald reports Whatcom County officials said at a briefing Tuesday that the damages for recent flooding were estimated at $15 million to $20 million for houses, ""tens of millions of dollars"" for public infrastructure and up to $20 million for area busi",1,22,2021-11-25
8c5907c8-f931-4857-b940-d5ca52e8da51,https://ktar.com/coronavirus/,Coronavirus - KTAR.com,"MANILA, Philippines (AP) — Measures used to counter the delta variant should remain the foundation for fighting the coronavirus pandemic, even in the face of the new omicron version of the virus, World Health Organization officials said Friday, while acknowledging that the travel restrictions imposed by some countries may buy time. While about three dozen […]
While all eyes are on the new and little-understood omicron variant, the delta form of the coronavirus isn’t finished wreaking havoc in th",0,22,2020-03-05
d838879b-35e0-47ac-8fc5-e4d741ae946f,https://www.katc.com/homepage-showcase/high-water-threatening-homes-along-bayou-cortableau,High water threatening homes along Bayou Courtableau,"A few miles east of Port Barre off highway 190 is a flooded Cypress view lane. It's a sight that some who live along Bayou Courtableau say isn't usually an issue.
""Maybe three times within 45 years"" Sidney Ryder says he grew up there.
Ryder says over the last week the bayou has slowly creeped up, now only inches away from he and his neighbors homes.
""it just hasn't stopped, its been climbing."" He said.
We spoke with Donald Sagrera, the executive director of the Teche-Vermilion fresh water distri",0,22,2019-07-22
19d7ebed-4345-4f02-be7b-6f1964b319c9,https://www.orlandosentinel.com/business/os-bz-nsf-florida-keys-tourism-reopen-20170925-story.html,"Florida Keys hurry tourism reopening efforts, Oct. 1 being goal - Orlando Sentinel","TALLAHASSEE — Florida Keys tourism officials said Monday they will meet Gov. Rick Scott's Oct. 1 deadline to reopen to visitors after Hurricane Irma pounded Monroe County.
The announcement, which came shortly before the governor was scheduled to meet with Monroe County officials in Marathon, followed the first cruise ship docking Sunday in the Port of Key West.
However, as recovery efforts continue in parts of Marathon and the Lower Keys, not everything is expected to be open when tourists can a",0,22,2017-09-25
f6148c9b-947e-4754-9cc2-a84616fc1a8e,https://www.wpxi.com/news/proud-to-be-from-pittsburgh/october-tornado-outbreak-flattened-kennel-that-housed-dogs-kids-with-special-needs/MBB54T3375DZVBV34HY754NREM/,October tornado outbreak flattened kennel that housed dogs for kids with special needs – WPXI,"WASHINGTON COUNTY, Pa. — The tornados in southwestern Pennsylvania in October flattened a kennel that housed dogs for kids with special needs. Families who have benefitted from the group are now trying to help them out.
“I realized this is bad,” said Steve Kiray. “If my dogs were running free out of the kennel, this is bad.”
As Kiray, owner of K9s for Kids, made his way further onto his property in Washington County he saw his kennels.
“(They were) mangled like a twist tie on a loaf of bread,” s",0,22,2021-11-19
3e4168ed-5908-45c7-84cd-9e5d5c2f89a6,https://abc7chicago.com/american-idol-abc-reality-television-singing-competition/3500457/,'American Idol' close to choosing winner with two-part finale - ABC7 Chicago,"LOS ANGELES -- The journey to find the next superstar came to a head in part 1 of the two-night season finale as the top three performed during a tight contest of ""American Idol.""
Round 1 saw the top three finalists visit their hometowns in Georgia, Pennsylvania, and Iowa to celebrate their time on the show. They later returned to the stage for their last chance to win America's vote.
Caleb Lee Hutchinson, Gabby Barrett and Maddie Poppe had their work cut out for them this round, performing thre",0,22,2018-05-21
c6489711-74c4-4fbe-ad18-4a40a9df232e,https://www.wcnc.com/article/news/health/coronavirus/vaccine/low-covid-booster-shot-demand-pfizer-authorization-winter-surge-breakthrough-cases/275-11a70844-cffd-494c-8f39-c0a9bae74cf9,"Not enough people are getting COVID-19 boosters, officials say | wcnc.com","CHARLOTTE, N.C. — Pfizer is pushing to get its COVID-19 booster shot authorized for all adults but so far, those who are currently eligible aren't rushing to get their third dose.
We're not seeing the same enthusiasm for COVID-19 booster shots as we did for the first rollout of the vaccine. Health officials say it could be a big problem.
Let's connect the dots.
The booster has been available for adults 65 and up since the end of September. According to the CDC, only 36% of seniors have received ",0,22,2026-05-11
383b1557-57e8-4d23-ba01-0fb7bb08128e,https://insideclimatenews.org/news/09042018/offshore-wind-renewable-energy-massachusetts-manufacturing-jobs-mandate-new-bedford-port-boston/,"To See Offshore Wind Energy’s Future, Look on Shore – in Massachusetts - Inside Climate News","As the U.S. enters the global offshore wind market in earnest, Massachusetts is a state to watch—on shore as well as off.
In a few weeks, the state will announce which among three proposed offshore wind projects it wants to move ahead. No matter which are chosen, Massachusetts wins.
That’s because more than a decade ago, the state began developing the onshore components for offshore wind, including a major offshore wind-ready port in New Bedford, a wind turbine blade testing center in Charlestow",0,22,2018-04-09
3edb5959-37f0-4948-a57d-bdbaaa093f31,https://time.com/24852/rep-charles-rangel-for-too-long-congress-has-ignored-infrastructure/,Harlem Gas Explosion: Rep. Charlie Rangel: We Must Invest in Infrastructure | Time,"When I first described as “our community’s 9/11” what we now know was a gas explosion, I was referring to the chaos and shock that resulted from the tragic incident that occurred in the heart of my beloved congressional district in East Harlem on Wednesday morning. While it was neither a terrorist attack nor comparable to 9/11 in scope and scale, the suffering from loss or injuries of loved ones has been as painful and horrific to the entire community where I was born and lived all my life. Stil",0,22,2014-03-14
eef61b70-e009-4c19-8061-9bd0470aabb0,https://www.wgrz.com/article/entertainment/dining/taste-of-buffalo-to-return-in-person-this-summer/71-33b89cf4-2afb-4480-9580-631c310887e2,Taste of Buffalo to return in-person this summer | wgrz.com,"BUFFALO, N.Y. — Last summer, the pandemic caused a Buffalo-favorite event to be put on pause. Buffalonians lost out on a weekend full of food and fun in Niagara Square.
But that changes in 2021: the Taste of Buffalo has announced its plans to return to its in-person format for this summer.
The food festival is being planned for July 10 and 11. Things will look different though, according to the all-volunteer Board of Directors for the festival. The festival will have multiple ticketed sessions h",0,22,2026-05-11
1b78990e-4187-45c9-8564-87f7c351f9a3,https://coloradosun.com/2019/03/06/colorado-avalanche-i70-mountains-roads/?utm_source=The+Sunriser&utm_campaign=fe0ae54247-SUNRISER-20190107_COPY_01&utm_medium=email&utm_term=0_24f7d21cdb-fe0ae54247-37447113&mc_cid=fe0ae54247&mc_eid=f4ccd88ea6,Colorado’s weekend snowstorm prompted avalanches in areas that hadn’t slid in decades. Here’s why.,"- Credibility:
Dramatic dashboard recordings over the weekend of avalanches along Interstate 70 between Frisco and Copper Mountain have stoked anxiety among Coloradans about the safety of the state’s high country roadways sitting beneath avalanche chutes.
But experts say the slides are the result of historic conditions that have been lining up for the entire snow season, setting off avalanches in areas that haven’t released so ferociously in decades.
The recent storm cycle — with another on the ",0,22,2019-03-06
765e8c0a-fbfb-4f48-b476-fc9d6e218202,https://www.fox10phoenix.com/news/10-students-driver-rescued-from-frederick-school-bus-stuck-on-flooded-road,"10 students, driver rescued from school bus as flooding creates havoc in Frederick County","FREDERICK, Md. - Ten students and the driver were rescued from a Frederick school bus after it became mired in flooding on Wednesday.
The bus was carrying students from Catoctin High School and Thurmont Middle School when it became overwhelmed with water in the area of Hessong Bridge Road and Blacks Mill Road.
The Frederick County sheriff’s office warns that the water is rising, creating dangerous conditions.
Todd Wivell said Frederick County Sheriff’s Office decided to turn all the school buses",0,22,2021-09-01
e9452730-1793-42a5-91d5-c7378b984645,https://time.com/2901684/amazons-fire-apple/,What Amazon's Fire Means for Apple | Time,"This post is in partnership with Fortune, which offers the latest business and finance news. Read the article below originally published at Fortune.com.
Nobody in their right mind is going to swap an iPhone for an Amazon Fire — a shopping machine that calls itself a phone, as Quartz’ Dan Frommer deftly put it.
That said, the smartphone unveiled by CEO Jeff Bezos in a Seattle warehouse Wednesday is a serious device that puts the business models of two tech giants in a new light.
“Apple and Amazon",0,22,2014-06-19
494a6fa7-55e5-4323-adef-2e93bfd20955,https://www.ktnv.com/news/national/humberto-strengthens-to-category-1-hurricane-after-moving-farther-east-into-the-atlantic,Humberto strengthens to Category 1 hurricane,"Humberto has been upgraded to a hurricane as it moves farther east into the Atlantic Ocean and away from land.
The Bahamas dodged the brunt of Humberto as it passed by Saturday with sustained winds around 70 mph, according to the National Hurricane Center.
The storm picked up speed as it moved away from the islands and strengthened into a Category 1 hurricane, with winds of 75 mph, Sunday night, the center said.
Hurricane Humberto is about 785 miles west of Bermuda and moving northeast at 3 mph,",0,22,2019-09-16
6e320177-0790-46ec-b1ad-67fbd31da650,https://www.katc.com/financial-fitness/how-should-i-travel-for-the-holidays,(How) should I travel for the holidays?,"Remember when we used to make plans? It was so long ago now you may not remember, but we actually used to start booking our holiday travel in the summer before prices rose to unaffordable levels. That’s right: We could predict what the world would be like months in advance back then.
Times have certainly changed; now, some travelers are starting to wonder whether and how to plan for the holidays. Does it make sense to buy plane tickets? What about using points and miles? And what are the chances",0,22,2020-09-10
c8d33aaa-6793-4497-a36c-f6922c3ce58c,https://www.9news.com/article/entertainment/events/9-things-to-do/9-things-to-do-in-colorado-feb-14-15-16-2020/73-63c82175-4815-4876-8ba4-3e1b078b20df,9Things to do in Denver and Colorado this weekend: February 14-16 | 9news.com,"COLORADO, USA — After a four-year absence, outdoor hockey returns to Colorado this weekend.
The Colorado Avalanche will host the Los Angeles Kings for an outdoor stadium game in Colorado Springs. Even if you don't have tickets to the big game, you can still attend a free fan festival or watch the game on 9NEWS. The Air Force Falcons and Colorado College Tigers will also compete at Falcon Stadium on Monday.
Several annual celebrations are back this weekend including Loveland's Sweetheart Festival",0,22,2026-05-11
53cd3535-6b5f-4523-889d-25e1d25c056d,https://abc7.com/sports/under-the-radar-concerns-for-seven-nba-title-contenders-including-/10992027/,"Under-the-radar concerns for seven NBA title contenders, including the Los Angeles Lakers and Brooklyn Nets - ABC7 Los Angeles","The superstar trio of Kevin Durant, James Harden and Kyrie Irving form the most-feared big three in the league. But that group played just 14 games together during the regular season and playoffs combined. Can they stay healthy throughout the entire season?
The Los Angeles Lakers, the current favorite to join Brooklyn in the Finals, face questions about their revamped yet ""veteran-heavy"" roster and the potential growing pains of introducing Russell Westbrook, Carmelo Anthony, Dwight Howard and R",0,22,2021-09-01
d351d682-fd03-4758-bbb3-94cb9cd74781,https://www.mprnews.org/story/2007/08/09/fedresponse,Bush cool to federal gas tax increase | MPR News,"Just one week after the deadly I-35W bridge collapse in Minneapolis, President Bush reacted coolly to a plan to raise the federal gas tax.
President Bush said Congress should reprioritize the way it spends highway money instead of raising taxes to pay for future bridge repair.
""Before we raise taxes, which could affect economic growth, I would strongly urge the Congress to examine how they set priorities,"" said Bush. ""If bridges are a priority, let's make sure that we set that priority before we",0,22,2007-08-09
1c2b5468-99cb-4fad-aa6d-e81b0e82b3e1,https://abc13.com/amber-alert-wyatt-crowley-found-safe-joshua/10572691/,"4-year-old Wyatt Crowley out of Austin, Texas, at center of Amber Alert found safe - ABC13 Houston","Officials found Wyatt Crowley when they located 36-year-old Joshua Crowley, who was wanted in connection with Wyatt's abduction.
Law enforcement tracked Crowley to the Houston-area where the U.S. Marshals Gulf Coast Violent Offenders Task Force, Texas Rangers and deputies with the Washington County Sheriff's Office arrested him at a Subway restaurant at West Road and I-45 Monday evening.
Crowley was wanted for a shooting that happened Sunday in Burton, Texas, which is near Brenham.
Deputies beli",0,22,2021-05-03
ad4e1d98-caf0-4159-a278-d90c3390fdd1,https://www.wral.com/-the-va-is-in-turmoil-again-/17519870/,'The VA is in turmoil again' :: WRAL.com,"'The VA is in turmoil again'
Posted April 29, 2018 3:37 p.m. EDT
() —
(CNN) -- For years, the US Department of Veterans Affairs had been roiled by mishaps, setbacks and controversies. But recently, several veterans and their family members told CNN, they believed the department was finally improving.
Now, with all the political turmoil surrounding the appointment of a new secretary, they're not so sure.
President Donald Trump announced last month that Secretary David Shulkin would be replaced wi",0,22,2018-04-29
834d6f7d-e513-4a9c-8294-21eb96882401,https://www.startribune.com/a-man-lost-in-history/164577856/?refer=y,A man lost in history - StarTribune.com,"Editor's note: In 2012, as the 150th anniversary of the U.S.-Dakota War approached, the Star Tribune sought to explain the significance of the tragic time with a historical narrative, told through the story of Little Crow, a Dakota chief who, at times reluctantly, led the 1862 rebellion. This is part 1 of 6.
As darkness cooled the thick August air, the creek-side village pulsed with excitement.Drums thundered like heartbeats as men, women and children whirled around their fires and sang, feastin",0,22,2012-08-12
71ecb4b3-fd79-49a1-bfca-0e4eeeebbf99,https://www.nbc12.com/2020/08/04/five-tornadoes-confirmed-confirmed-virginia-two-northern-neck/,"NWS service confirms 2 more tornadoes in Virginia, bringing total to 6","NWS service confirms 2 more tornadoes in Virginia, bringing total to 6
RICHMOND, Va. (WWBT) - The National Weather Service has now confirmed six tornadoes in Virginia from Tuesday’s storms.
The two newly confirmed tornadoes were in Northumberland and Lancaster counties.
The EF-2 tornado that started in Lancaster and went into Northumberland had winds up to 135 mph. The NWS said a total of five people were injured in this tornado.
The second one, an EF-1 tornado, was in Northumberland near Reedvi",0,22,2020-08-06
e709ce31-72d4-44fd-8935-9bc65df99c24,https://www.wfaa.com/article/news/education/state-sen-royce-west-sends-letter-to-carroll-isd-demanding-it-adopt-embattled-diversity-plan/287-3129c689-1e4f-47a7-a2d0-6f8d018eb81e,Royce West to Carroll ISD: Adopt diversity plan | wfaa.com,"SOUTHLAKE, Texas — State Sen. Royce West, D-Dallas, is joining a divided fight in the wealthy suburb of Southlake that surrounds a diversity plan for Carroll ISD, which was kickstarted by a 2018 viral video of some high school students using the N-word.
The plan, however, was ultimately rebuffed by the school board last summer after parent pushback in a town with just 2% of Black people making up its population.
It has yet to be adopted and is now in limbo thanks to a successful parent lawsuit t",0,22,2026-05-11
d3964853-b9a3-4323-8684-a96cfe49ce44,https://www.wgrz.com/article/news/health/coronavirus/vaccine/tips-for-how-to-get-vaccinated-from-covid-19-faster-western-new-york/71-9040c77f-3321-444e-9577-609645f099cd,Health agencies work to keep up with demand for COVID-19 vaccine | wgrz.com,"BUFFALO, N.Y. — 2 On Your Side has heard from a lot of people who are looking to get vaccinated.
We've heard from some health experts tips in how those who are eligible to get the vaccine can possibly get the shot faster.
Our sources on these tips are the pharmacy director at Niagara Falls Memorial Medical Center, Michelle Lewis, and Paul Pettit, the public health director in Genesee and Orleans counties.
As a reminder, those who are eligible to get the vaccine right now need to fall in the Phas",0,22,2026-05-11
b0b9e810-a064-46b6-8ce8-173ca7af38e8,https://www.bostonherald.com/2021/11/08/mccaughey-new-vax-sciences-shows-mandates-unwise/,McCaughey: New vax science shows mandates unwise,"New scientific findings in the prestigious Lancet Infectious Diseases journal blow a hole in the argument that workers need to get vaccinated to protect those around them. The findings prove the foolishness of forcing police and other public employees to get jabbed or lose their pay. And President Joe Biden should retract his order to the Occupational Safety and Health Administration to compel large employers to mandate vaccines.
The journal reported Thursday that COVID-19 vaccines have “minimal",0,22,2021-11-08
106f74f9-49fa-4c16-8649-3a7de02a008d,https://www.mprnews.org/story/2007/05/08/gravitywaves,"Did ""gravity waves"" enhance last weekend's wind event in Minnesota and Iowa? | MPR News","High sustained winds of 30-40 mph with gusts over 60 mph ripped across southern Minnesota and northern Iowa last weekend. Damage to tree limbs and roofing shingles were reported in southwest Minnesota and northwest Iowa late Saturday night and Sunday morning. A high wind warning was issued for the area at 10:47 Saturday night. Though there were severe thunderstorms south of the area, this event was unusual in that these winds were not associated with severe thunderstorms. Though weather conditio",0,22,2007-05-08
662a5173-8e3f-4e6d-8cf0-e058b5119782,https://www.king5.com/article/news/community/how-you-can-help-whatcom-county-flood-victims/281-7e00bdfb-0cbe-441e-9915-e4048c595292,"How you can help Whatcom, Skagit county flood victims | king5.com","WHATCOM COUNTY, Wash. — Flooding in Whatcom County has displaced hundreds of people and caused an unknown amount of damage to homes.
Up to 500 people were staying in shelters Tuesday, according to county officials.
Damage assessments are just beginning.
The Whatcom Community Foundation is accepting donations to its Resilience Fund. It is matching dollar for dollar, up to $115,000. Local donors came together to create the $100,00 matching pool. Puget Sound Energy added $15,000.
The Red Cross is a",1,22,2026-05-11
977d1bd7-582d-4d5f-8223-29967a4bac58,https://www.wsbtv.com/news/local/cobb-county/cobb-police-stepping-up-patrols-after-3-shootings-this-month-popular-shopping-areas/F26DTPKEXREWJOKDREV6YIKC6M/,Cobb police stepping up patrols after 3 shootings this month at popular shopping areas – WSB-TV Channel 2 - Atlanta,"Cobb County police are increasing patrols around shopping centers after three recent shootings all within a mile of each other.
The most recent shooting happened Tuesday night at Akers Mill Square.
“People were yelling, ‘Get down, get down,’” witness Laura Wilt said. “And I’m thinking, am I ever going to see my family again?”
[DOWNLOAD: Free WSB-TV News app for alerts as news breaks]
Wilt ducked under a table and called 911 when she heard the shooting Tuesday night outside the Cinco Mexican Cant",0,22,2021-03-31
22f4d2fa-1236-4145-a94d-e18ec18496e0,https://www.wkyt.com/2021/08/18/lee-co-school-district-superintendent-school-is-back-fifth-grade-still-quarantined/,"Lee County School District Superintendent: School is back on, fifth grade still quarantined","Lee County School District Superintendent: School is back on, fifth grade still quarantined
LEE COUNTY, Ky. (WYMT) - Lee County schools will be back in session, despite being out for the first part of the week.
“School IS In Session Thursday and Friday,” said Sarah Wasson, the Lee County School District Superintendent in a Facebook post.
There are some exceptions to the return, though.
“We must ask all 5th grade students to not attend school,” said Wasson. “While we do not like to ask one full g",0,22,2021-08-18
